Date,author,content,number_of_likes,number_of_shares
2012-09-21 10:32:00,katyperry,Err... Something else... RT @MDMOLINARI: If I get a kiss 💋 you get a prince 👑  @ Telaga Tista Water Palace http://t.co/rSgMj39a,1132,1836
2012-09-21 15:04:00,katyperry,get spiritual: http://t.co/oa3rmURL,1272,2378
2012-09-22 14:26:00,katyperry,KATYCATS! It's time for YOU GUYS to take home a trophy! Vote for Biggest Fans (and Best Female &amp; Best Pop) at #MTVEMA. http://t.co/dOK3FnOP,2135,4574
2012-09-23 14:00:00,katyperry,vrooooom vroooooom! http://t.co/wD8mOwkt,4481,5907
2012-09-24 09:45:00,katyperry,"There's no place like Tokyo, there's no place like Tokyo, There's no place like Tokyo.",3288,6056
2012-09-24 18:53:00,katyperry,It doesn't get any better than hand painted DARIA nails by the girls at ES Nails TOKYO! http://t.co/qqFbO1uk,7323,6840
2012-09-25 05:09:00,katyperry,♡Excited to hang out with my Japanese fans tonight &amp; FINALLY premiere my movie PART OF ME! Saved the best for last of course...♡,2264,4025
2012-09-26 13:49:00,katyperry,"Why, thank you! A whole year! RT @billboard: Katy Perry Is Billboard's Woman of the Year http://t.co/hObi8adF #WomeninMusic",2542,5173
2012-09-26 17:16:00,katyperry,Katy dreams of Jiro http://t.co/MSI0BZsG,4906,5526
2012-09-27 12:01:00,katyperry,I miss yewww RT @yungskeeter: 40 mins til that free hotel breakfast open up U FEEEEL MAY,1021,1818
2012-09-27 14:24:00,katyperry,KAWAII!!! RT @ITSJEREMYSCOTT: ISN'T THIS THE CUTEST BREAKFAST YOU HAVE EVER SEEN ?!! #SLEEPYBEAR http://t.co/JwBl10s9,5753,8927
2012-09-29 05:24:00,katyperry,"JAPAN! Thanks for all the adorable love. I miss you already, but I left behind a #PARTOFME for you in theaters! http://t.co/QUceQv0X",1934,3197
2012-09-29 06:51:00,katyperry,"@touchmekaty I read your note and glad I could prove your family wrong, ha! xo",710,1158
2012-09-30 07:13:00,katyperry,Putting my freakum dress on and gonna go howl at the full moon.,3321,5397
2012-09-30 21:53:00,katyperry,@sofifii ERMAGERD we're ONE day away from pumpkin spice latte's!,557,969
2012-10-10 03:19:00,katyperry,Something's brewing... http://t.co/aiIWC8jZ,6511,6093
2012-10-11 07:23:00,katyperry,I finally turned the faucet back on and it's a flowing... Well well well,2132,4241
2012-10-11 07:57:00,katyperry,"I think this lil' lady is going to be massive so if you haven't discovered her yet, jump on board: Jessie Ware http://t.co/8yRkdSN3",2035,3621
2012-10-12 18:13:00,katyperry,I ❤ Dubai http://t.co/vWOWTOQC,19031,21149
2012-10-13 18:28:00,katyperry,You WISH I was auctioning off sex. Assholes.,6848,10452
2012-10-14 23:19:00,katyperry,I will never forget last night. It was the most important moment thus far of what I do.,3415,5502
2012-10-18 22:58:00,katyperry,Jodi is my firework: http://t.co/YBcZi7y0 #2MANYSTARS,3352,5408
2012-10-19 22:58:00,katyperry,"Transcendental meditation changed my life. For my birthday I would love to pay it forward. In lieu of gifts, donate http://t.co/8WbTEm7b",1917,3547
2012-10-21 06:31:00,katyperry,Thanks darlin' RT @frank_ocean: @katyperry happy birthday lil mama,1819,2933
2012-10-22 06:40:00,katyperry,So good! RT @amediumformat: janellshirtcliff @SammyYBH http://t.co/H7aoknar,1352,2094
2012-10-23 03:55:00,katyperry,VEGAS! I'm performing for @BarackObama again WEDNESDAY! Celebrate getting your early vote on &amp; get free tix here: http://t.co/VtPLNBvG,2013,3639
2012-10-25 00:52:00,katyperry,Grandma just ordered mac n' cheese and butter pecan gelato for dinner. #91andgoingstrong #layoffhershewasstarving,3300,3848
2012-10-25 02:20:00,katyperry,Fired up! Ready to go!,2523,5597
2012-10-25 07:32:00,katyperry,So tonight was a great night! The PRESIDENT gave grandma and I unforgettable shout outs &amp; now I am officially 28! Best. birthday. ever.,5161,8907
2012-10-25 18:41:00,katyperry,"Thanks best friend! RT @shannonwoodward: Happy 16th birthday, @katyperry . I love yooouuu. Good luck on your drivers test today!",1922,3572
2012-10-25 18:41:00,katyperry,Giggles! RT @sofifii: Never a plastic bag always a FIREWORK “@hellogiggles: Happy Birthday @katyperry you are a FIREWORK'”,1113,2245
2012-10-25 18:42:00,katyperry,OMG! RT @DAVID_LYNCH: Dear Twitter Friends! It's @katyperry 's birthday &amp; she requested donations to the @LynchFoundation in lieu of gifts.,1219,2572
2012-10-26 04:50:00,katyperry,NOW my bday is complete! Lunch with @MichelleObama #chicvote http://t.co/6eKgOqL6,10478,9043
2012-10-26 08:20:00,katyperry,Thank you all for making me feel so special today. I'm overwhelmed with all the love that I might have a small happy cry now. So blessed.,5411,8140
2012-10-26 19:03:00,katyperry,No joke! RT @ImTracyMorgan: I don't know what I'd do without my best friend.,1181,2566
2012-10-26 19:10:00,katyperry,Yeah that's what's up! RT @yungskeeter: @devhynes Or make managers/lawyers fight for it haha,972,1887
2012-10-29 08:38:00,katyperry,I'm excited to bring a special performance to Dubai on December 8th! Get your tickets here: http://t.co/O2ZZW9iH,1438,2933
2012-10-29 22:00:00,katyperry,I'm starting to rationalize with Doomsday preppers. *whistles a particular REM song*,1540,3167
2012-10-30 03:09:00,katyperry,Sending east coasters light and love. Especially light!,3611,6874
2012-10-30 20:17:00,katyperry,"Check out my 91-year-old grandma @ the polls for early voting in Las Vegas, NV! U got no excuse! http://t.co/jFNOxEuy http://t.co/QeSUKPIk",5728,5202
2012-10-31 21:13:00,katyperry,"I feel you honey. RT @tavitulle: ""I like your costume"" these are my normal clothes",1792,2925
2012-11-09 07:10:00,katyperry,reunited and it feels so good... http://t.co/HKdFKEiy,4206,4666
2012-11-10 04:18:00,katyperry,"That's all u wanted RT @BonnieMcKee In other news, my iPhone is wearing a baby chee as a tiny hat thanks to @katyperry  http://t.co/xi8ORhbA",2765,3676
2012-11-15 00:14:00,katyperry,"I've been tweeting bout music I ❤ lately so I just decided to make a playlist of my favs, lemme know which song u ❤: http://t.co/1LsJHT41",2964,4068
2012-11-20 00:23:00,katyperry,Y'all! I'm tickled pink to have been voted your Favorite Female Pop/Rock Artist at the #AMAs. Thank you!,3728,6642
2012-11-23 01:46:00,katyperry,"Hope everyone is having a lovely Tday. Most thankful for my friends &amp; family &amp; welcoming Kai to the group, 1st bab http://t.co/bnMOmBMI",8916,8210
2012-11-27 19:26:00,katyperry,"HAPPIEST BIRTHDAY TO MY BROTHER @yungskeeter All he wants for his birthday is a big booty ho, someone help a brotha out!",2540,3763
2012-11-27 19:34:00,katyperry,Let me use my powers for good... Lets get #happybirthdayyungskeeter trending! Gogogogogogo! (I see you Brazil),3729,7327
2012-12-09 23:57:00,katyperry,my thoughts exactly! RT @shannonwoodward: If the new iPhone doesn't double as a spork I'm gonna freak out.,1444,2874
2012-12-25 21:01:00,katyperry,Christmas question: is getting a door tag from Santa the new coal?,3163,5879
2012-12-26 03:44:00,katyperry,Santa Baby http://t.co/nUfas9NY,11206,11814
2012-12-30 01:48:00,katyperry,You'd have to switch for that. RT @OhFerras: Im curious to know If @LanaDelRey's p@$sy really tastes like Pepsi cola.,2420,4419
2012-12-30 01:48:00,katyperry,Caught RT @ItsBennyBlanco: i may or may not be signing into a hair brush right now,1642,2826
2013-01-01 04:02:00,katyperry,Happy New Years everyone! So excited for 13... Be safe but party hard!,9787,18502
2013-01-04 02:05:00,katyperry,Happy Easter from Kai &amp; Katy! (and a silly rabbit) http://t.co/Twl8Hwy2lV,8850,8232
2013-01-05 07:47:00,katyperry,Alternative Daft Punk lyric: We're up all night to get lonely.,3212,5056
2013-01-05 21:11:00,katyperry,"Just saw KINKY BOOTS on broadway &amp; cried w/joy from it's powerful, beautiful message. Congrats on every of its deserved 13 Tony nominations!",1942,2865
2013-01-05 21:17:00,katyperry,AND if Billy Porter doesn't win the Tony for best actor in a musical... There will be words... Trust☝,1926,2997
2013-01-08 05:16:00,katyperry,I spy something long and gold in Las Vegas tonight... #PRISM,3172,4095
2013-01-08 06:08:00,katyperry,Sleep now! @katycatanddm46: KATY ID LIKE TO SLEEP PLEASE RT ME IM SO ANNOYING U SORRY @katyperry SAW THE SEMI http://t.co/E99K6w7nKg,1626,1800
2013-01-08 07:02:00,katyperry,You saw the golden ticket on wheels?! @SOEDESH__: @katyperry I SAW YOU http://t.co/NiH02GQNKV,2452,2493
2013-01-09 21:46:00,katyperry,"Very exciting! We all waited so long! Don't worry, I'm coming to visit u SO soon! “@iwasemily: @katyperry #roarno1uk http://t.co/JmkQgOiHvO”",4061,2881
2013-01-09 21:48:00,katyperry,@Pattymeagher thanks mom! I try to bring the light!,645,775
2013-01-09 21:50:00,katyperry,Yes! Baked beans for EVERYONE. “@BethanyKeatley1: Roar is already at #1!! 🐯🇬🇧🐯🇬🇧🐯🇬🇧 @katyperry #IveGotTheEyeOfTheTiger #RoarUK”,1962,2209
2013-01-09 21:57:00,katyperry,WOW! 🏆🏆🏆 “@Elisa_RV: @katyperry MOOOOM!!! DO YOU SEE US?? 🐯👀 http://t.co/5RF6N3eSCJ”,4424,2761
2013-01-10 08:11:00,katyperry,I wish there was a Chanel emoji!,9094,11128
2013-01-11 05:07:00,katyperry,Today could not be a better day! I get to hang with @pamyurin &amp; @onedirection on MUSIC STATION in TOKYO! 😩😜💅🍕🍜🎉🍔 🎶🎤,47692,38239
2013-01-15 20:01:00,katyperry,"Today I finally get to shoot with my favorite photographer ever, Mr. Tim Walker. Nice way to kick off the new year...",3507,5213
2013-01-21 13:38:00,katyperry,"Big inauguration, tiny Aretha hat. http://t.co/9CeWK3vo",5096,5117
2013-01-22 07:38:00,katyperry,Just left the White House. All other parties from here on out will be judged unless they take place at the White House.,4698,5563
2013-01-23 23:44:00,katyperry,"Had an incredible Inaugural experience and @voguemagazine has the exclusive photo diary to prove! Lucky me, lucky you. http://t.co/1JtlpCOM",2507,3725
2013-01-24 07:48:00,katyperry,Tonight I saw Jessie Ware play and It was wicked.,2441,4172
2013-01-25 07:14:00,katyperry,WHAT THE HECK IS GOING ON HERE?? Tune in to @TheEllenShow tomorrow to find out! http://t.co/nu0gh6pt,9067,8797
2013-01-27 21:52:00,katyperry,"Guys my current favorite song has a music video now: Closer by Tegan and Sara http://t.co/1X939Vmg
so addicted.",3618,5053
2013-01-30 00:58:00,katyperry,OMG TEGAN AND SARA'S NEW RECORD IS OUT! 🎉😛🎉,4397,6541
2013-01-31 02:20:00,katyperry,http://t.co/swKQfxMo,1840,4029
2013-02-03 22:24:00,katyperry,My boyfriend is taking me to a kitten shelter in his truck. I can't think of a more perfect Saturday.,10254,11251
2013-02-04 02:38:00,katyperry,"Heading to AFRICA tonight, no joke. http://t.co/1iSyaoUTn3",2424,3428
2013-02-05 18:01:00,katyperry,I have something very exciting to reveal to you later today... Stay tuned!!!,3957,5580
2013-02-05 22:27:00,katyperry,OK! I have been working on my 3rd fragrance for over a year &amp; want to unveil the look NOW! What do u think?! http://t.co/cb2F3s8m0j,7409,7868
2013-02-08 00:48:00,katyperry,"Or are you that hungover? @Brockolee82: @katyperry #PRISM truck sighting on the way back from Vegas! So excited!  http://t.co/2nCyK7q0Eh""",2141,2493
2013-02-08 05:33:00,katyperry,"Correcto. @NoxIsAnAsshole: Look what we found in Kingman, Arizona. On the way to Phoenix I assume. @katyperry #PRISM http://t.co/JmpQEnF5OE""",2581,2736
2013-02-08 05:44:00,katyperry,I like your skillz @CottonCandyKaty: @katyperry YOUR SEMI MUST BE ABLE TO FLY #bowdowntophotoshop http://t.co/eOV4jAqQIP,2560,2338
2013-02-08 16:17:00,katyperry,WE DON'T NEED NO WATER LET THE BABY BLUE BURN: http://t.co/IXLfzhrhLI #ROAR,3935,6377
2013-02-08 17:53:00,katyperry,WE DON'T NEED NO WATER LET THE BABY BLUE BURN: http://t.co/IXLfzhrhLI #ROAR (mobile version),2506,3481
2013-02-09 00:50:00,katyperry,Trade me for that gorgeous child plsnthnkyou! “@brirad: So obsessed with @katyperry new song! #onrepeat”,1668,1812
2013-02-09 00:52:00,katyperry,"Strange, I got that same feeling today too! “@dancerlaurena: I have a feeling that @katyperry is going to finally tweet me today”",3135,2785
2013-02-10 20:55:00,katyperry,WHO'S READY FOR HALLOWEEN?! Get my ROAR costume HERE: http://t.co/8cwCyT8UTB http://t.co/sEyzqNZzx6,7898,5832
2013-02-12 16:15:00,katyperry,How am I just now seeing this super kawaii video for Charli XCX's song SuperLove that she did @ Robot Restaurant?! http://t.co/AbeGVOv7se ❤️,4476,3543
2013-02-14 03:55:00,katyperry,Grandma's first manicure. Wild! http://t.co/WL46MobQ,10495,6566
2013-02-15 06:42:00,katyperry,Happy Thursday everyone!,5453,7826
2013-02-19 01:11:00,katyperry,"This what my day looks like: http://t.co/SA8Edcuo
Cheers!",2010,3134
2013-02-20 20:24:00,katyperry,HAPPIEST 25TH BIRTHDAY to my baby girl @rihanna! I wish I could b there drinking Mai-Tais &amp; telling haters to eat a d🍆ck w/u! 💘U. 🎂🍹🎉💋,14460,22507
2013-02-22 00:41:00,katyperry,Oy! Do me a favor &amp; check out my friend @jonlovett's new show 1600 Penn tonight at 9:30 on NBC because it's... funny! WHY ELSE?!,1912,3163
2013-02-26 01:32:00,katyperry,"Today is my cat, monkey's 3rd birthday. That's 21 in cat years. Crunk on cat nip. http://t.co/0KBT4S5Wrb",7364,6731
2013-02-27 02:16:00,katyperry,GUYS. One of my favorite new songwriters @kaseymusgraves is putting out a full record full of GEMS! Preorder it here: http://t.co/8vRZkDbAwm,1945,2977
2013-02-27 06:07:00,katyperry,"If I were a cookie, I would be a thin mint girl scout cookie. FYI",7733,11913
2013-03-04 06:32:00,katyperry,I just watched what looked like a 7 year old girl make her own marmite sandwich. #differentplacesdifferenttastes,2330,3304
