Date,author,content,number_of_likes,number_of_shares
2013-05-12 20:31:00,britneyspears,@WesleyWalrus Well thank you. Don't cry though! #BritneyJeanListeningParty,219,123
2013-05-12 20:32:00,britneyspears,@BuzzFeed Chillin' with you ;),274,136
2013-05-12 20:33:00,britneyspears,@dangerbritney That's what I hoped for! #BritneyJeanListeningParty,199,148
2013-05-12 20:34:00,britneyspears,Brightest Morning Star is a song @Sia helped me write about God :) Who is ur Brightest Morning Star? #BritneyJeanListeningParty,1297,1082
2013-05-12 20:41:00,britneyspears,"#HoldOnTight is a little different from the rest of the record, but I loved writing and recording this one!! #BritneyJeanListeningParty",957,841
2013-05-12 20:42:00,britneyspears,@TiffanyZeyer Cute! #BritneyJeanListeningParty,166,102
2013-05-12 20:44:00,britneyspears,It’s the 1st song I recorded for #BritneyJean. My dear friend @KooolKojak came over to my house w/ his guitar &amp; we wrote this song together.,863,683
2013-05-12 20:44:00,britneyspears,@CoolBeans_XD Love that :) #BritneyJeanListeningParty,185,113
2013-05-12 20:47:00,britneyspears,@KurtiusMaximus OMG too funny #BritneyJeanListeningParty,205,116
2013-05-12 20:48:00,britneyspears,@InsaneMia All of the Britney Army are my Brightest Morning Stars #BritneyJeanListeningParty,509,556
2013-05-12 20:50:00,britneyspears,I think it helped set the direction for the album overall. RT @loosho @britneyspears what makes it different? #BritneyJeanListeningParty,635,452
2013-05-12 20:53:00,britneyspears,Next Up: #NowThatIFoundYou! This song just sounds like love doesn't it? :) LOVE the music on this track! #BritneyJeanListeningParty,951,856
2013-05-12 20:57:00,britneyspears,@SamerMajali It does have that feel a little doesn't it? #BritneyJeanListeningParty,175,113
2013-05-12 20:58:00,britneyspears,@califever That sounds like fun! #BritneyJeanListeningParty,164,106
2013-05-12 20:58:00,britneyspears,Which version of #Perfume do you guys like the best? I'm not sure I could choose!! I really love both :) #BritneyJeanListeningParty,955,769
2013-05-12 21:00:00,britneyspears,@ItsROfficial Your background is hilarious,244,152
2013-05-12 21:04:00,britneyspears,That's it!! Thx so much for listening through the album w/ me :) I love reading what u guys think of the songs! #BritneyJeanListeningParty,1226,997
2013-05-12 21:07:00,britneyspears,Lots of love to everyone who has already gotten their copy of #BritneyJean :) MUAH! Xo http://t.co/dps446FIFx,1207,1003
2013-05-12 21:20:00,britneyspears,It warms my heart that y'all are loving #BritneyJean. Get your copy @amazonmp3 &lt;3 http://t.co/LtJvU2BiVv,1083,950
2013-05-13 00:45:00,britneyspears,Awww thanks sweetheart! RT @hannahspears I must confess @britneyspears is the best mommy ever!! Happy Mother's Day! http://t.co/Fx7UToPhkJ,2648,2127
2013-05-14 17:32:00,britneyspears,It was so fun chatting with @mariolopezextra again! The first part of our interview airs tonight! #BritneyOnExtra http://t.co/UQSbEQ4Jxu,2756,2238
2013-05-16 17:04:00,britneyspears,#TBT can't believe it's been 13 years since the Oops album came out... Holy moly! http://t.co/4vXzAAI7nO,1768,3038
2013-05-16 17:08:00,britneyspears,@alexmalloyy Aww thanks sweetie!,151,174
2013-05-16 17:11:00,britneyspears,@carly_greene Now I feel old... LOL,230,306
2013-05-16 17:11:00,britneyspears,@AmiraDee One of my favorites too!!,136,176
2013-05-16 19:31:00,britneyspears,Happy happy birthday to @JanetJackson!! I've been part of the #RhythmNation for as long as I can remember!!,1543,2566
2013-05-17 22:43:00,britneyspears,I heard an early demo of #OohLaLa smurfed its way onto the internet today :(  The real version will be at radio and iTunes June 16th :),2317,4384
2013-05-27 17:24:00,britneyspears,Happy Memorial Day everyone! I'm so grateful to the brave men and women who serve this country. God Bless America! Xo http://t.co/ua4Ujgt9Ew,5615,4989
2013-06-05 02:06:00,britneyspears,Reading The Goddess Inheritance by Aimée Carter — http://t.co/cyBGGVWPyQ,792,1150
2013-06-06 03:57:00,britneyspears,@EryckCM don't stand there watching me!,142,187
2013-06-06 03:59:00,britneyspears,What's your fav? “@J_Rose_E: Just spent the last 2 hrs watching @britneyspears videos on @YouTube”,468,467
2013-06-06 04:15:00,britneyspears,@juliaspears_ get to bed lol,436,456
2013-06-06 15:51:00,britneyspears,#TBT this was one of my fav tour outfits! What are some of yours? http://t.co/FGuLaLmeyY,1057,1419
2013-06-06 16:02:00,britneyspears,@faisaldos That's another one of my favs!,194,217
2013-06-07 21:30:00,britneyspears,My thoughts and prayers go out to everyone affected by the Asiana Airlines crash in San Francisco today.,2201,3853
2013-06-11 21:49:00,britneyspears,@Sia Aww thanks love! Glad u like it!! :),547,577
2013-06-12 02:09:00,britneyspears,"""Perfume"" video, next week on @VEVO http://t.co/lE4eymp3Zd",2187,2727
2013-06-12 06:11:00,britneyspears,Nelson Mandela was a true inspiration to all humanity. He will truly be missed.,4726,5925
2013-06-12 19:14:00,britneyspears,#FlashbackFriday A #BritneyJean moment from way too long ago. My goodness time flies! http://t.co/IC97MPWcCM,7560,4784
2013-06-12 21:00:00,britneyspears,"Day off... been a busy week but damn I'm going stir crazy, what's a girl to do without her dancers?!",1453,975
2013-06-12 22:00:00,britneyspears,Q&amp;A with @iTunesMusic in an hour!,734,618
2013-06-12 23:04:00,britneyspears,.@iTunesMusic #BritneyJean is very special to me! It's a diff album than any other album I've recorded throughout my career... #AskBritney,753,614
2013-06-12 23:06:00,britneyspears,"I typically make albums that are fun pop/dance records &amp; #BritneyJean has a few, but... #AskBritney",703,549
2013-06-12 23:07:00,britneyspears,It also has a lot of personal songs. Songs that are very moody and vibe driven. #AskBritney,722,552
2013-06-12 23:11:00,britneyspears,.@iTunesMusic Of course! I've recorded a few songs in the past specifically about my boys and they are my daily inspiration. :) #AskBritney,697,536
2013-06-12 23:15:00,britneyspears,.@iTunesMusic On this album I mostly drew from personal experience. #BritneyJean was therapeutic... #AskBritney,656,521
2013-06-12 23:17:00,britneyspears,I used this album to get out everything I'd bottled up over the last few years... #AskBritney,791,629
2013-06-12 23:18:00,britneyspears,"I tend to write from experience, but also enjoy fantasizing &amp; writing from imagination. #AskBritney",727,556
2013-06-12 23:21:00,britneyspears,".@iTunesMusic The features may be surprising, but I'm really excited to have my sister @jamielynnspears &amp; @Tip on the record... #AskBritney",677,479
2013-06-12 23:23:00,britneyspears,I dont think anyone ever thought they would see a @Tip feature on one of my albums :) #AskBritney,618,471
2013-06-12 23:26:00,britneyspears,.@iTunesMusic Work Bitch is shaping up to be an incredible number in my Vegas residency. I think my fans are going to LOVE it. #AskBritney,771,645
2013-06-12 23:29:00,britneyspears,".@iTunesMusic Loving @lordemusic right now, such a unique talent. @MileyCyrus of course. I think she made an amazing album. #AskBritney",1293,1461
2013-06-12 23:32:00,britneyspears,.@iTunesMusic SO excited!! I'm counting down the days to December 27th! I REALLY think this is going to be my best show ever... #AskBritney,744,549
2013-06-12 23:33:00,britneyspears,Especially because it's a greatest hits show. I just hope Vegas is ready! ;) #AskBritney,748,562
2013-06-12 23:36:00,britneyspears,.@iTunesMusic You get to be Britney Bitch ;) #AskBritney,1145,912
2013-06-12 23:40:00,britneyspears,.@iTunesMusic @ReadySetRock75 Alien #AskBritney,679,493
2013-06-12 23:45:00,britneyspears,.@iTunesMusic @jgalkin14 Everytime #AskBritney,1029,709
2013-06-12 23:49:00,britneyspears,That was fun! Thanks y'all &lt;3 RT @iTunesMusic Thank you @britneyspears for chatting with us today. #AskBritney,716,521
2013-06-13 15:56:00,britneyspears,"#TBT! My @RollingStone cover photo from 2003, such a fun shoot! http://t.co/WfZ92W5wa4",6995,4269
2013-06-13 23:44:00,britneyspears,"So, I have a little Ooh La La update for y'all.  Tweet #BritneyOohLaLaNews if you wanna know what it is…",940,1728
2013-06-13 23:47:00,britneyspears,@tomasworld18 love you too sweetie!,93,121
2013-06-13 23:48:00,britneyspears,@nutterbutter08 &lt;3,91,102
2013-06-13 23:49:00,britneyspears,@AnafanBritney hi there! :),121,149
2013-06-13 23:51:00,britneyspears,Followed ya! &lt;3 RT @teenpopidol #BritneyOohLaLaNews follow me queen you will make my day way better.,488,602
2013-06-13 23:54:00,britneyspears,@Dirty_Spears of course :),108,125
2013-06-13 23:54:00,britneyspears,@GeovaneeAbreu followed you!!,103,116
2013-06-14 00:02:00,britneyspears,"Alright people, the news is that the single is coming on Monday!  Make sure to listen to @OnAirWithRyan in the AM :) #BritneyOohLaLaMonday",1727,3165
2013-06-14 00:05:00,britneyspears,@FCOBitchBritney Hi!  Love you &lt;3,129,150
2013-06-14 00:09:00,britneyspears,@santiagosaeel followed you!!  Thanks so much :),121,132
2013-06-14 01:10:00,britneyspears,Shout out to my girl @lisetteslife.  Can't wait to watch you on Showville tonight on @AMCTV at 10pm,654,788
2013-06-14 01:22:00,britneyspears,My boys' dream is about to come true!  Wait until ya'll see the #OohLaLaVideo Nobody loves The Smurfs more than my boys.... :),1829,2742
2013-06-15 15:47:00,britneyspears,@WilliamOrbit Shh...!! Don't give it all away just yet ;) #MYSTERY! @IfUSeekGodney,472,864
2013-06-15 15:59:00,britneyspears,"Excited that my song #OohLaLa is the first single from the #Smurfs2Soundtrack! @GRL, what's track 2?",1369,2234
2013-06-17 03:15:00,britneyspears,Can't wait for u all to hear #OohLaLaTomorrow :) Talk to you bright &amp; early @RyanSeacrest!,1319,2121
2013-06-17 03:18:00,britneyspears,@BRI10mo Konichiwa Japan! xo,195,232
2013-06-17 03:21:00,britneyspears,@iFUseeCKme Also tomorrow :),113,140
2013-06-17 03:24:00,britneyspears,"@Breathe_On_Brit Lol, &lt;3 it",129,137
2013-06-17 13:50:00,britneyspears,Morning tweople! Getting ready to call @OnAirWithRyan - Ooh La La premiering in 10... U all ready &amp; listening?? http://t.co/5VB1bpjtUz,955,1591
2013-06-17 14:29:00,britneyspears,@RyanSeacrest Lovely talking to you this morning! xo,257,412
2013-06-17 14:31:00,britneyspears,#OohLaLaPremiere http://t.co/WwrqTw5a5f For my two precious boys &amp; the adorable #Smurfs... hope y'all love it as much as they do :),1645,3189
2013-06-17 14:35:00,britneyspears,@jullianagf Thanks girl. So cute!,105,129
2013-06-17 14:35:00,britneyspears,@elifsuxx Yes! Hello :),109,128
2013-06-17 14:38:00,britneyspears,"@girlyoumine Yay, so glad you like it :) Hi Poland!",131,164
2013-06-17 14:44:00,britneyspears,@IamBritneyArmy Not true ;),118,137
2013-06-17 14:48:00,britneyspears,"@HereByJennette So sweet, thank u! xo",110,125
2013-06-17 14:55:00,britneyspears,Today! Will be on there soon :) RT @karen__spears when can we purchase Ooh La La on iTunes? #OohLaLaPremiere,726,1056
2013-06-17 18:48:00,britneyspears,People! We are live live live on @iTunesMusic: http://t.co/XodQFMapi0 Turn it up till the speakers POP! #BuyOohLaLaOniTunes,808,1485
2013-06-17 18:53:00,britneyspears,The @GRL song #Vacation comes free when u #BuyOohLaLaOniTunes. Girls are hot &amp; so is the track &lt;3,634,944
2013-06-17 18:55:00,britneyspears,@sazza_bee I'll try to follow as many as I can!,118,136
2013-06-17 18:56:00,britneyspears,@ItsBritneyAgain Thank u sweetie! :*,111,134
2013-06-17 19:03:00,britneyspears,@LostinSpears Yes! Can't wait 4 u all 2 see it.,108,124
2013-06-17 19:06:00,britneyspears,@FCOBitchBritney That's amazing! Lots of &lt;3 to Brazil,208,393
2013-06-17 19:17:00,britneyspears,@drauhlic Merci! Xoxo,126,136
2013-06-17 19:22:00,britneyspears,@vah1903 Followed! Dig it?,135,124
2013-06-17 19:36:00,britneyspears,Thank u! Thank u! Thank u @capitalofficial &amp; all my UK fans for supporting #OohLaLa! Love u all! #newbritneyoncapital #BuyOohLaLaOniTunes,944,1413
2013-06-17 20:52:00,britneyspears,@grl Looks like they are loving your song :),135,166
2013-06-17 20:56:00,britneyspears,My @GRL's = sweethearts. Here's a little something we made for y'all http://t.co/3oP9uO585N,923,1335
2013-06-18 01:33:00,britneyspears,What does everyone think of #OohLaLa? I'm pretty sure it's my boys new favorite song :),1701,1947
2013-06-18 01:35:00,britneyspears,@runawaynoel Deal :),102,117
2013-06-18 01:38:00,britneyspears,@alemerinob Well aren't u sweet!,100,113
2013-06-18 01:39:00,britneyspears,"@LovableSpears Lol, that's cute. Followed Xo",107,115
2013-06-18 01:41:00,britneyspears,"@vougehoran @_nicolefuentes_ @LadyDelSpears Ooh, yes good luck!",122,125
2013-06-18 01:47:00,britneyspears,@opspears Muah!,130,191
2013-06-18 01:49:00,britneyspears,@Max_Paradise Very clever... ;),113,112
2013-06-18 01:56:00,britneyspears,"@itsJuhB_ Goodnight, sleep well!",133,147
2013-06-18 01:57:00,britneyspears,@Jamybitch &lt;3 that,126,128
2013-06-18 02:04:00,britneyspears,"@lovemeehatemee Lol, I am here!",138,160
2013-06-18 02:07:00,britneyspears,@ItsBritneyAgain I think u all will &lt;3 it... :),171,185
2013-06-19 04:25:00,britneyspears,‏Hmmm They remind me of another group ;) RT @OfficialMelB So love these @GRL girls Miss @BritneySpears has been tweeting about. Girl power!,1019,1270
2013-06-20 01:54:00,britneyspears,@jamielynnspears Sooo cute!!! Wish I was there with y'all!,443,514
2013-06-20 04:00:00,britneyspears,"Ooh my my baby don't be shy, I see that spark flashing in your eye... http://t.co/XodQFMapi0",1092,1740
2013-06-20 23:27:00,britneyspears,#ThrowbackThursday! Feeling very #OohLaLa in this pic for The Onyx Hotel Tour ;) http://t.co/2qmEycLDhc,1075,1432
2013-06-21 04:56:00,britneyspears,Loving your new video for #WeCantStop @MileyCyrus! Maybe you can teach me how to twerk sometime LOL ;) xo http://t.co/lfTWpXwP35,8201,13460
2013-06-21 15:49:00,britneyspears,Join me &amp; @cityofhope in the fight against terminal diseases this summer. #BritneyArmy - Let's do this! http://t.co/iCRj1L8vXX #summerofhope,813,1299
2013-06-21 18:02:00,britneyspears,I always had so much fun with the boa &amp; handcuffs on the Femme Fatale Tour every night! You guys remember right?! http://t.co/NltMddNc2X,3480,2420
2013-06-21 18:05:00,britneyspears,Now u can bid on the boa &amp; handcuffs from the tour &amp; help support @soles4souls...such an amazing cause! More info on http://t.co/uHWm2ZDRzv!,808,1143
2013-06-21 19:57:00,britneyspears,@MileyCyrus That's a deal im going to hold you 2,2572,2850
2013-06-25 19:48:00,britneyspears,My thoughts are with the Jackson family today. Honored to have shared a stage with him. Miss u Michael! &lt;3 http://t.co/jIyUlrHdGR,13524,12767
2013-06-27 19:22:00,britneyspears,Baby come with me and be my Ooh La La... :) #SneakPeek #OohLaLaVideo http://t.co/8EPTMY5jjv,6060,4856
2013-06-27 22:40:00,britneyspears,Happy &amp; proud to hear about the Supreme Court's decision yesterday! #Equality #LoveIsLove,3382,4824
2013-06-28 02:30:00,britneyspears,Lyric video for #OohLaLa premieres tmrw on @VEVO at noon PST! One step closer to the music vid... can't wait for u guys to see it.,1495,2259
2013-06-28 19:05:00,britneyspears,Hiii! Here's the #OohLaLaLyricVideo on @VEVO: http://t.co/icoG1WMfVU Enjoy :),1506,2347
2013-06-28 19:12:00,britneyspears,@FansCIubBritney Me either!,121,145
2013-06-28 19:13:00,britneyspears,@LittleSelena1D aww well thank u! xo,128,161
2013-06-28 19:20:00,britneyspears,@AnafanBritney Happy Friday!,172,188
2013-06-28 19:21:00,britneyspears,@BritneyRihGaga Kisses to all of u across the pond!,190,213
2013-06-28 19:24:00,britneyspears,@rgrnt That's what I like to hear :),228,237
2013-07-01 19:26:00,britneyspears,I'm seeing so much chatter about new music out there. Glad to see you're all paying attention ;) Lot of work to do in 2013!  LETS GO!,2276,4415
2013-07-05 03:18:00,britneyspears,"Who? Me? ;) ""@Shape_Magazine: These abs look familiar, right? Tune in to @ETOnlineAlert at 730pm EST tmrw for more! http://t.co/JhdtsHs2FA""",1647,1600
2013-07-06 17:02:00,britneyspears,Congratulations to all the new graduates out there! xoxo http://t.co/lFhYu8qpfQ,3847,3186
2013-07-06 18:38:00,britneyspears,@iamtrudi 1 chance is all you need :),221,245
2013-07-06 22:44:00,britneyspears,Happy happy 55th birthday #Prince!! Loved your performance at the @Billboard awards :) http://t.co/FzHFGD2n5m,1116,1527
2013-07-07 01:38:00,britneyspears,"100 Million views for ‎#Womanizer :) My fans got the ‎#swaggerofachampion, kisses! http://t.co/XPm6CwjU3Y",3021,4031
2013-07-10 19:28:00,britneyspears,"@aaronpaul_8 Omg I can't believe you tweeted me. I love watching your show. Huge fan and yes, we can dance anytime!",1599,1524
2013-07-12 03:01:00,britneyspears,Who's gonna be up tomorrow buying tix for the new #PieceofMe shows?? http://t.co/FYmODaM5VJ,1014,766
2013-07-12 17:31:00,britneyspears,@danwootton Ur so sweet! I'm so happy you love the album &amp; It Should Be Easy! &lt;3,255,171
2013-07-12 18:00:00,britneyspears,Seriously can't put into words how excited I am for y'all to see the Vegas show!,1720,1329
2013-07-12 18:03:00,britneyspears,Second round of #PieceofMe shows are now on sale! http://t.co/FYmODaM5VJ,870,746
2013-07-12 20:03:00,britneyspears,"For all of you who haven’t gotten your copy yet of #BritneyJean, it's available at @GooglePlay ! http://t.co/NgGwOf2RpS",877,790
2013-07-12 21:02:00,britneyspears,See you soon then! RT @theosctweet Just got my tix for an April show!!! 2014!!!! #pieceofme We're excited too,699,454
2013-07-12 21:04:00,britneyspears,Can't wait to see you! RT @tonybway CAN NOT WAIT!!!  ONE OF THE PERKS OF ME LIVING IN VEGAS!!! ♠️✨✨VIVA LAS BRITNEY!!! ✨✨,893,560
2013-07-17 22:26:00,britneyspears,Writing and recording all day everyday... http://t.co/adQFIQKqlZ,2866,3917
2013-07-27 21:46:00,britneyspears,I know 2 little guys that are SUPER excited for July 28th!  I'm taking my boys to the #Smurfs2 premiere tmw :),2239,2271
2013-07-28 01:12:00,britneyspears,Can't wait to get back into the studio to write and record next week. I really believe this album is shaping up to be a real #PieceOfMe,4161,5205
2013-07-28 01:13:00,britneyspears,@banginluke followed you :),116,122
2013-07-28 01:13:00,britneyspears,@LeMichaelAngelo thank you :)  I can't wait for everyone to hear it!,123,149
2013-07-28 01:15:00,britneyspears,@Eleonore_ZAP bonjour :) just followed ya!,127,149
2013-07-28 01:18:00,britneyspears,@DiellzaKrasniqi @Slave4youbrit you all are too sweet.,111,123
2013-07-28 01:19:00,britneyspears,@Ash_Cashhhx3 I got ya :),117,120
2013-07-28 01:22:00,britneyspears,@ohsexyspears hola :),277,384
2013-07-28 01:30:00,britneyspears,@DamnImFierce you can go to bed now!,141,154
2013-07-28 01:34:00,britneyspears,@davidhanna happy birthday david!!!,154,159
2013-07-28 01:34:00,britneyspears,@addictivespears @cosmickidrauhls got both of you!,121,121
2013-07-28 01:38:00,britneyspears,@MisterBadKarma not true :),165,167
2013-07-28 01:38:00,britneyspears,@keviiiwevii can't wait to share it with you!,206,194
2013-07-28 17:38:00,britneyspears,Getting ready with my baby boys to head to the #Smurfs2 Premiere.  They are bouncing off the walls :) http://t.co/OMbqhp33Pc,11127,7111
2013-07-28 20:45:00,britneyspears,So great to see you Smurfette @katyperry! Can't wait for our Vegas date... http://t.co/ksyZuuNBV5,9916,9395
2013-07-28 21:28:00,britneyspears,Awww!  #Smurfs2 was super cute!  The boys loved it.,2487,2816
2013-07-28 21:49:00,britneyspears,"Ok, play time's over!  Back to dance rehearsals, writing and recording.  #GameTime #LetsGO",3229,3896
2013-07-30 01:44:00,britneyspears,So that's what u were doing on my laptop! ;) RT @hannahspears A compilation of some of me and Mommy's greatest pics http://t.co/8NwgIQNI5d,3506,2764
2013-07-31 02:54:00,britneyspears,So much fun spending the day at the water park! My boys had a blast :),2351,1999
2013-07-31 02:57:00,britneyspears,@sarahmweyand Oh no! I did love that tour,191,202
2013-07-31 02:58:00,britneyspears,@HeartdaBart So far so good :),156,149
2013-07-31 02:59:00,britneyspears,@BritneySquad Never say never. Xo,287,433
2013-07-31 03:00:00,britneyspears,@strikeap0se happy happy birthday!,155,149
2013-07-31 03:04:00,britneyspears,"@T0ySoldi3r Lol, cute!",163,149
2013-07-31 03:06:00,britneyspears,@JustSPaola Loved it. So did the boys,170,151
2013-07-31 03:07:00,britneyspears,@CheshireSnoop thank u sweetie,276,238
2013-08-01 18:10:00,britneyspears,Hugs and kisses to all my fans in the UK and the rest of the world for supporting #ScreamAndShout.,1956,3068
2013-08-02 16:10:00,britneyspears,Say good morning to my new baby people http://t.co/hSYrydzu,9152,6851
2013-08-04 19:11:00,britneyspears,Misheard a question I was asked earlier by press while I was out and about.  I am DEVASTATED to hear about the passing of Annette Funicello.,1079,1767
2013-08-04 19:12:00,britneyspears,She was a role model for me during my days as a Mousketeer. #Heartbroken,1292,1998
2013-08-05 01:29:00,britneyspears,Check out @ETonlineAlert tonight for a look behind the scenes at my @Shape_Magazine cover shoot! 7:30 PT. http://t.co/fvdrb2pylW,2599,2274
2013-08-06 00:49:00,britneyspears,@britneyarmy66 and I love you! ❤❤,155,233
2013-08-06 00:56:00,britneyspears,@ujk3000 can I be your second tweet too?,183,226
2013-08-06 01:00:00,britneyspears,@Tumblrney that's a really hard question... It depends I guess!,205,251
2013-08-06 22:58:00,britneyspears,My little girl @hannahspears just keeps popping up everywhere! Wonder what's gonna be next... http://t.co/5IJE1ZQktE,874,1205
2013-08-06 23:19:00,britneyspears,So baby come with me and be my #OohLALA :) Shout out to #MarcKlasfeld for an amazing job today http://t.co/dYxrWE8dm2,4224,4639
2013-08-09 00:20:00,britneyspears,Cheers to the freakin weekend!!! #VideoShoot #WB,3298,4955
2013-08-09 05:34:00,britneyspears,"Hot day on set... ;) A little dirty, little flirty, danced my ASS off. Stoked for tomorrow!",3743,4651
2013-08-09 05:42:00,britneyspears,#WorkBitch http://t.co/aH6n9wL1By,3747,6100
2013-08-09 23:12:00,britneyspears,Gonna get my tan on in the desert in between shots on the #WorkBitch set today. It's HOT out here people!!!! #desert #heatwave,2138,2850
2013-08-09 23:14:00,britneyspears,#WorkBitchDay2 http://t.co/pxLgSm6hif,10668,8447
2013-08-11 19:04:00,britneyspears,So proud to be a @vh1savethemusic Ambassador in 2014!! Find out how u can help save the music here: http://t.co/6rnEC50fAl Xo #PassTheNote,1608,1902
2013-08-12 00:45:00,britneyspears,"Getting ready to go live w/ #SaturdayNightOnline ! http://t.co/Ut9sP5TOOU @RomeoOnSNOL , ready for me?? @AskAnythingChat",978,825
2013-08-12 03:02:00,britneyspears,We've set a date! Perfume vid will premiere Tuesday on @VEVO . http://t.co/ID74wBjy91 #3DaysToPerfumeVideo,1693,2013
2013-08-12 03:05:00,britneyspears,Had to dig deep and really play with some acting chops for this one!,1517,1218
2013-08-12 19:58:00,britneyspears,#2DaysToPerfumeVideo http://t.co/yjaO7Zgmf8,1423,1714
2013-08-12 21:01:00,britneyspears,Started to pack for the move to Vegas today. Can't believe how close we are to opening night... OMG! #21Days,2189,1632
2013-08-14 02:43:00,britneyspears,@iamwill @williamorbit That song is from another planet. I hope Earth is ready!!! :),1550,2732
2013-08-14 05:45:00,britneyspears,"Patient kiddies! It's coming MUCH sooner than you think ;) RT @BritneySpearsID ""We Are Ready Britney"" is trending!! http://t.co/M6eTrz22wK",3070,4164
2013-08-15 20:57:00,britneyspears,Spending some Q T in rehearsals today. 8 count after 8 count... #FeelingIt,1958,2550
2013-08-16 21:22:00,britneyspears,Happy Birthday M!!! Hope you're a happy girl. Singing you your birthday song :) Xo http://t.co/8MMx0OJVHv,2807,4056
2013-08-20 16:15:00,britneyspears,#AllEyesOnMe http://t.co/PBMqPsIRsx,3252,6224
2013-08-20 16:37:00,britneyspears,@CapitalOfficial yes it is. #AllEyesOnMe,636,945
2013-08-20 21:54:00,britneyspears,The song is both beautiful and heartbreaking @Sia. Evokes SO much emotion every time I hear it.,2782,3867
2013-08-20 21:57:00,britneyspears,One of the most beautiful songs I have recorded in a LONG time :),4421,5744
2013-08-24 03:33:00,britneyspears,Heard #AllEyesOnBritney24Days was trending. Any guesses what's coming? ;),2846,3855
2013-08-28 20:51:00,britneyspears,Taking a quick break to say hi to all my tweeps :) Rehearsing for something top secret happening next week... #WERK,3740,5610
2013-08-28 20:59:00,britneyspears,@bspearsx ;),587,804
2013-08-30 04:14:00,britneyspears,"Everybody go wish Miss @HannahSpears a happy birthday!!! We celebrated her first today, cake and all :) http://t.co/I3zNScSuAH",1655,2110
2013-08-30 21:48:00,britneyspears,Just finishing up with my vocal coach &amp; now I'm off to dance rehearsals. How's everyone's Friday? Where you going for Labor Day weekend? :),2772,3760
2013-08-30 21:50:00,britneyspears,@LILMONSTER52311 well happy birthday!,164,150
2013-08-30 21:52:00,britneyspears,@jhoox LOL no but we do have a new addition to the fam!,209,201
2013-08-30 21:52:00,britneyspears,@iVanessaVicente Hi Peru! Xo,217,223
2013-08-30 21:53:00,britneyspears,"@BadMediaKarma Omgoodness, throwback!",308,271
2013-08-30 21:57:00,britneyspears,@DianaMixer Go to bed! ;),359,275
2013-08-30 21:59:00,britneyspears,@MEGABRITNEYFAN Hey girl! That sounds fun.,332,271
2013-09-01 05:24:00,britneyspears,Congrats :) RT @adamleber Big congrats to @IAmWill. A real testament to a true innovator. http://t.co/Jfj2Ih0k,1237,1520
2013-09-03 19:12:00,britneyspears,Sending lots of love and birthday wishes across the pond today to @popjustice! Hope you have a fabulous one ;),998,1468
2013-09-04 01:36:00,britneyspears,LOVE this @IAmBeckyG video http://t.co/SLdHF7rQVg with an AMAZING cameo by @JLo. #Throwback,1686,2691
2013-09-07 00:09:00,britneyspears,You learn something every day! Never knew @S_C_ was a fan of Toxic! That's Big Pimpin ;),2356,2991
2013-09-10 04:43:00,britneyspears,Wanna go to Vegas? Party with your friends at my new #PieceOfMe show? You betta play this game and WORK BITCH! ;) http://t.co/j0TNcqOrru,1571,1986
2013-09-12 22:42:00,britneyspears,New #BritneyJeanCollection! http://t.co/ek5BOm1R6P Send me pics when you get your orders :),892,854
2013-09-13 00:32:00,britneyspears,You guys are SOOOO sweet. Thanks for all the love on my baby boy's 7th birthday :),3483,3370
2013-09-14 23:54:00,britneyspears,Almost there tweeps….Who's ready to get to #WORKBxxCH on Monday?!,1948,2828
2013-09-14 23:56:00,britneyspears,@BigTimeGrandee followed ya ;) @britneyspears #WORKBxxCH,88,97
2013-09-14 23:58:00,britneyspears,@jackattackalin :) &lt;3 #WORKBxxCH,82,91
2013-09-14 23:58:00,britneyspears,@SanticoEV you know I see ya! #WORKBxxCH,93,96
2013-09-14 23:58:00,britneyspears,@KevinPreisser I'm ready... xo #WORKBxxCH,96,112
2013-09-14 23:59:00,britneyspears,Followed :) RT @karinoosh28 @britneyspears so so ready !!! Can't wait anymoreeeee #WORKBxxCH !!  Brit I love you so so much pls follow ❤❤❤❤,548,480
2013-09-15 00:01:00,britneyspears,@platinumjones awww you are too sweet! xo #WORKBxxCH,105,104
2013-09-15 00:01:00,britneyspears,@MRMC123 only since you asked so nicely ;) #WORKBxxCH,109,104
2013-09-15 00:02:00,britneyspears,@KingggAnthony you better #WORKBxxCH!!!,107,107
2013-09-15 00:03:00,britneyspears,@rudixyz me too!!!!! #WORKBxxCH,111,102
2013-09-15 00:05:00,britneyspears,@kritkraykray awww you are too cute!  I &lt;3 you all so so so much!! Can't wait for you to hear #WORKBxxCH,154,163
2013-09-15 00:09:00,britneyspears,YESSSS!!! RT @MrPaxxx @britneyspears Are you just as excited as we are?! #WORKBxxCH,639,684
2013-09-15 00:14:00,britneyspears,@dr0pdeaddylann followed you!!! #WORKBxxCH,152,125
2013-09-15 00:17:00,britneyspears,@osc__ar xo &lt;3 #WORKBxxCH,211,178
2013-09-15 16:55:00,britneyspears,Woke up today and saw that a low quality version of Work Bitch had leaked :(,2639,4771
2013-09-15 17:00:00,britneyspears,"The radio #WORKBxxCHPremiere is now happening at 3pm ET- tune in to your local station, @iHeartRadio,or @radiodotcom to hear the REAL THING!",1580,3528
2013-09-15 17:02:00,britneyspears,.@iamwill @OttoKnows and I worked SOOO hard on this song!  Can't wait for you all to hear it like you're supposed to... #WORKBxxCHPremiere,1663,2891
