,pub_date,headline
0,2019-01-03T00:10:00+0000,"Daryl Dragon, of the Captain and Tennille Pop Duo, Dies at 76"
1,2019-01-02T22:17:38+0000,Where Doulas Calm Nerves and Bridge Cultures During Childbirth
2,2019-01-02T17:00:47+0000,Voting Issues and Gerrymanders Are Now Key Political Battlegrounds
3,2019-01-02T18:26:54+0000,Protecting Pregnant Workers
4,2019-01-02T18:32:59+0000,When Louis C.K. Crossed a Line
5,2019-01-03T06:00:04+0000,What’s on TV Thursday: ‘Support the Girls’ and ‘Black Mirror: Bandersnatch’
6,2019-01-02T12:37:37+0000,"2 Indian Women Enter Sabarimala Temple, Setting Off Protests Near Hindu Shrine"
7,2019-01-03T15:49:33+0000,Our Daughter’s Rich Friends Are Driving Me Nuts
8,2019-01-02T22:30:06+0000,What to Do When You Think You’re About to Get Fired
9,2019-01-01T05:18:48+0000,On Politics: Elizabeth Warren Is Running for President
10,2019-01-01T06:00:04+0000,What’s on TV Tuesday: ‘Tidying Up With Marie Kondo’ and ‘Doctor Who’
11,2019-01-01T00:39:17+0000,Quotation of the Day: Louis C.K. Mocks Parkland School Shooting Survivors in Recent Set
12,2019-01-01T01:09:11+0000,"Corrections: January 1, 2019"
13,2019-01-01T17:47:14+0000,The Trump Tax Cut: Even Worse Than You’ve Heard
14,2019-01-01T01:44:15+0000,"Kim Jong-un, Ready to Meet Trump ‘at Any Time,’ Demands U.S. End Sanctions"
15,2019-01-02T15:29:39+0000,Trump and Democrats Dig In After Talks to Reopen Government Go Nowhere
16,2019-01-02T20:41:50+0000,Pittsburgh Report: Five Places for Healing Through Art
17,2019-01-03T16:30:54+0000,Yellow Vest Leader Is Arrested in France Amid Crackdown
18,2019-01-03T10:00:09+0000,"A Defiant Interview in a Jail Cell, Soon to Turn Into a Murder Scene"
19,2019-01-01T07:30:04+0000,A Rising Threat to Wildlife: Electrocution
20,2019-01-01T20:17:49+0000,"Traffic Deaths in New York City Drop to 200, a Record Low"
21,2019-01-02T04:11:04+0000,Mitt Romney Says Trump ‘Has Not Risen to the Mantle of the Office’
