,pub_date,headline
0,2017-08-01T19:12:15+0000,Drive-In Jesus
1,2017-08-01T21:25:58+0000,Street Style: Newport Folk Festival
2,2017-08-02T12:59:20+0000,"$3 Million Homes in California, Maryland and Texas"
3,2017-08-03T09:55:28+0000,"Readying for Work, and Life"
4,2017-08-03T19:38:07+0000,Hyun Mi Nielsen’s Fall/Winter 2017 Couture Collection
5,2017-08-03T18:59:33+0000,"Trump Praises the Stock Market at 22,000 That He Said Was a Bubble at 18,000"
6,2017-08-03T19:17:20+0000,Suge Knight Indicted for Threatening ‘Straight Outta Compton’ Director
7,2017-08-03T23:03:12+0000,Remembering Jean-Michel Basquiat and Scrubbing Grime From His Headstone
8,2017-08-03T22:26:20+0000,Kushner Companies Said to Be Under Investigation Over Visa Program
9,2017-08-03T19:28:20+0000,‘Everyone Deserves an Equal Chance to Get Into College’: Readers React
10,2017-08-03T09:00:23+0000,"In an Unused Harlem Church, a Towering Work of a ‘Genius’"
11,2017-08-02T07:21:33+0000,"My $1,000 Anxiety Attack"
12,2017-08-03T18:59:33+0000,"Trump Praises the Stock Market at 22,000 That He Said Was a Bubble at 18,000"
13,2017-08-03T19:28:20+0000,‘Everyone Deserves an Equal Chance to Get Into College’: Readers React
14,2017-08-03T19:17:20+0000,Suge Knight Indicted for Threatening ‘Straight Outta Compton’ Director
15,2017-08-03T23:03:12+0000,Remembering Jean-Michel Basquiat and Scrubbing Grime From His Headstone
16,2017-08-02T09:00:26+0000,A Solution to Hackers? More Hackers
17,2017-08-01T19:57:39+0000,Gear to Help You Get Outside This Summer
18,2017-08-01T20:12:34+0000,Jury in Martin Shkreli Fraud Trial Has Questions for the Judge
19,2017-08-02T12:25:02+0000,U.S. Tests Unarmed Intercontinental Ballistic Missile
20,2017-08-02T22:31:49+0000,"Marc Kasowitz, Trump Lawyer, Also Represents a Russian Bank"
21,2017-08-02T23:59:14+0000,Rory McIlroy Carries Responsibility After Changing Caddies
22,2017-08-02T23:24:38+0000,President Recep Tayyip Erdogan of Turkey Replaces Top Military Chiefs
23,2017-08-02T23:43:38+0000,"His Health Crisis Made Public, Palestinian Envoy Pushes On"
24,2017-08-03T02:16:24+0000,"Gösta Peterson, Barrier-Breaking Fashion Photographer, Dies at 94"
25,2017-08-03T01:04:52+0000,Maine Raises Smoking Age to 21 After Lawmakers Override Veto
26,2017-08-03T01:43:56+0000,"Corrections: August 3, 2017"
27,2017-08-01T04:05:00+0000,"Anthony Scaramucci, John Kelly, Venezuela: Your Tuesday Briefing"
28,2017-08-02T14:43:25+0000,"Trump Signs Russian Sanctions Into Law, With Caveats"
29,2017-08-02T13:30:05+0000,House Hunting in ... Sicily
30,2017-08-02T13:53:10+0000,"Ara Parseghian, Coach Who Returned Notre Dame Football to Greatness, Dies at 94"
31,2017-08-02T13:57:24+0000,Neymar Move to P.S.G. From Barcelona Could Be Complete This Week
